Disease1,Disease2,Sim
341,158,0.041322314
341,162,0.016216216000000002
341,164,0.126684636
341,167,0.032608696
341,172,0.02425876
341,173,0.043956044000000014
341,178,0.043956044000000014
341,180,0.056603774
341,181,0.032608696
341,186,0.145631068
341,187,0.04
341,188,0.027027027
341,196,0.059405941
341,198,0.056179775
341,201,0.043956044000000014
341,205,0.032608696
341,207,0.040358744
341,216,0.028301887
341,220,0.540983607
341,222,0.027027027
341,228,0.07627118599999999
341,231,0.017316017
341,236,0.043956044000000014
341,239,0.027272727000000004
341,241,0.087719298
341,243,0.033613445
341,246,0.020408163
341,250,0.04
341,252,0.04
341,264,0.025641026
341,267,0.055555556
341,269,0.032608696
341,270,0.037558685
341,272,0.02425876
341,275,0.134615385
341,283,0.022880215
341,286,0.032608696
341,287,0.018518519
341,299,0.032608696
341,310,0.023696682
341,311,0.084745763
341,312,0.032608696
341,313,0.040816327
341,314,0.186915888
341,318,0.020833333
341,319,0.077586207
341,321,0.057692308
341,323,0.08620689699999999
341,324,0.097087379
341,332,0.043956044000000014
341,333,0.02425876
341,334,0.057416268
341,337,0.027027027
341,339,0.058252427
341,340,0.07751938
341,342,0.081081081
341,344,0.034482759
341,346,0.032608696
341,347,0.027027027
341,349,0.126923077
341,353,0.033898305
341,358,0.02425876
341,365,0.043478261
341,367,0.043956044000000014
341,368,0.035242291
341,385,0.02425876
341,388,0.097826087
341,390,0.09375
341,397,0.027027027
341,398,0.016216216000000002
341,402,0.032608696
341,411,0.027027027
341,412,0.02189781
341,414,0.143426295
341,417,0.109090909
341,422,0.043956044000000014
341,427,0.031413613
341,428,0.079646018
341,432,0.027027027
341,434,0.056074766
341,439,0.043956044000000014
341,446,0.02425876
341,448,0.023622047
341,449,0.032608696
342,1,0.011857708
342,9,0.015873016
342,17,0.030674847
342,21,0.031446541
342,22,0.051428571
342,35,0.040650407
342,37,0.021352313
342,40,0.011857708
342,44,0.03649635
342,45,0.015873016
342,50,0.033112583
342,51,0.015873016
342,54,0.020408163
342,74,0.049723757
342,79,0.035460993
342,83,0.015873016
342,87,0.024
342,89,0.011857708
342,96,0.02027027
342,98,0.024
342,100,0.01754386
342,118,0.026737968
342,119,0.011857708
342,123,0.009861933
342,125,0.070422535
342,128,0.026455026
342,136,0.024
342,140,0.031847134
342,153,0.054545455
342,156,0.040650407
342,164,0.035573123
342,167,0.024
342,172,0.011857708
342,173,0.040650407
342,178,0.040650407
342,180,0.032679739
342,181,0.024
342,187,0.035460993
342,188,0.015873016
342,196,0.062937063
342,201,0.040650407
342,205,0.024
342,207,0.012195122
342,220,0.145945946
342,222,0.015873016
342,228,0.254237288
342,236,0.040650407
342,241,0.029585799
342,243,0.027932961
342,250,0.035460993
342,252,0.035460993
342,267,0.057324841
342,269,0.024
342,270,0.032467532
342,272,0.011857708
342,283,0.009861933
342,286,0.024
342,299,0.024
342,310,0.013157895
342,311,0.028248588
342,312,0.024
342,313,0.03649635
342,314,0.096774194
342,319,0.190751445
342,321,0.060402685
342,323,0.028901734
342,332,0.040650407
342,333,0.011857708
342,334,0.06
342,337,0.015873016
342,339,0.06122449
342,340,0.025125628
342,341,0.081081081
342,344,0.028901734
342,346,0.024
342,347,0.015873016
342,349,0.074626866
342,353,0.028248588
342,358,0.011857708
342,367,0.040650407
342,368,0.029761905
342,385,0.011857708
342,388,0.36
342,397,0.015873016
342,402,0.024
342,411,0.015873016
342,414,0.119791667
342,417,0.316770186
342,422,0.040650407
342,427,0.022727273
342,432,0.015873016
342,434,0.058064516
342,439,0.040650407
342,446,0.011857708
342,448,0.015384615
342,449,0.024
343,3,0.053763441
343,22,0.208333333
343,27,0.123287671
343,30,0.068493151
343,31,0.067114094
343,52,0.163934426
343,56,0.056478405
343,57,0.06741573
343,60,0.051282051
343,65,0.211764706
343,68,0.352941176
343,71,0.068493151
343,77,0.135238095
343,91,0.085714286
343,93,0.117647059
343,102,0.352941176
343,106,0.049180328
343,116,0.388888889
343,118,0.147058824
343,157,0.16935483899999998
343,160,0.096385542
343,161,0.052910053
343,163,0.251396648
343,168,0.352941176
343,170,0.060402685
343,175,0.233766234
343,189,0.053254438
343,197,0.176470588
343,204,0.06329113900000001
343,212,0.0625
343,217,0.165745856
343,224,0.35483871
343,233,0.233766234
343,235,0.04587156
343,240,0.043668122
343,244,0.076923077
343,249,0.057324841
343,253,0.073170732
343,254,0.069767442
343,257,0.7894736840000001
343,260,0.064690027
343,261,0.214285714
343,262,0.194805195
343,273,0.148514851
343,282,0.070422535
343,288,0.048648649
343,294,0.070422535
343,300,0.176470588
343,301,0.085714286
343,304,0.211764706
343,322,0.05882352900000001
343,335,0.060913706
343,356,0.168224299
343,359,0.060402685
343,361,0.145631068
343,369,0.641025641
343,372,0.230769231
343,375,0.073170732
343,389,0.068493151
343,393,0.064102564
343,396,0.117647059
343,401,0.068493151
343,407,0.117647059
343,409,0.068493151
343,415,0.046332046
343,428,0.16304347800000002
343,444,0.056374675
344,1,0.025936599
344,3,0.083333333
344,5,0.08256880700000001
344,9,0.225433526
344,10,0.081081081
344,17,0.152380952
344,19,0.015503876000000003
344,21,0.038834951
344,22,0.216216216
344,29,0.164835165
344,35,0.117647059
344,37,0.15733333300000002
344,40,0.181556196
344,43,0.069767442
344,44,0.043478261
344,45,0.36416185
344,47,0.164835165
344,50,0.282828283
344,51,0.132947977
344,54,0.175257732
344,55,0.105882353
344,67,0.092783505
344,69,0.08256880700000001
344,74,0.175438596
344,79,0.234042553
344,81,0.060240964
344,83,0.132947977
344,87,0.034883721
344,89,0.025936599
344,96,0.184615385
344,97,0.047619048
344,98,0.034883721
344,100,0.19266055
344,103,0.026548673
344,112,0.06
344,114,0.096774194
344,117,0.026548673
344,118,0.188034188
344,119,0.025936599
344,122,0.057692308
344,123,0.102158273
344,125,0.030769231
344,128,0.033898305
344,136,0.313953488
344,140,0.215686275
344,146,0.069767442
344,148,0.064171123
344,149,0.041493776
344,153,0.183962264
344,156,0.047058824000000006
344,160,0.06122449
344,164,0.025936599
344,167,0.034883721
344,172,0.112391931
344,173,0.047058824000000006
344,178,0.117647059
344,180,0.04
344,181,0.034883721
344,187,0.234042553
344,188,0.132947977
344,191,0.08411215
344,196,0.063157895
344,201,0.117647059
344,205,0.034883721
344,207,0.109004739
344,212,0.081081081
344,220,0.034482759
344,222,0.132947977
344,228,0.026785714
344,232,0.033707865
344,235,0.072580645
344,236,0.117647059
344,241,0.222222222
344,243,0.07079646
344,250,0.234042553
344,252,0.234042553
344,259,0.030927835
344,267,0.225490196
344,269,0.313953488
344,270,0.253731343
344,271,0.090909091
344,272,0.181556196
344,276,0.074380165
344,280,0.15789473699999998
344,281,0.105882353
344,283,0.024460432
344,286,0.313953488
344,299,0.081395349
344,309,0.090909091
344,310,0.16582914599999998
344,311,0.428571429
344,312,0.174418605
344,313,0.22826087
344,314,0.059405941
344,315,0.069767442
344,316,0.08256880700000001
344,319,0.027272727000000004
344,321,0.06122449
344,323,0.2
344,332,0.117647059
344,333,0.112391931
344,334,0.197969543
344,335,0.039647577
344,337,0.225433526
344,339,0.06185567
344,340,0.43902439
344,341,0.034482759
344,342,0.028901734
344,346,0.174418605
344,347,0.225433526
344,349,0.032258065
344,353,0.196428571
344,355,0.096774194
344,358,0.025936599
344,363,0.06
344,367,0.117647059
344,368,0.16744186
344,379,0.023622047
344,382,0.092783505
344,383,0.052631579000000005
344,385,0.181556196
344,388,0.034883721
344,397,0.028901734
344,402,0.034883721
344,404,0.027842227
344,411,0.132947977
344,414,0.121338912
344,415,0.062283737
344,417,0.173076923
344,421,0.092783505
344,422,0.117647059
344,426,0.069767442
344,427,0.184357542
344,432,0.132947977
344,434,0.29702970300000003
344,439,0.047058824000000006
344,440,0.092783505
344,446,0.112391931
344,448,0.148760331
344,449,0.313953488
345,0,0.08035714299999999
345,2,0.056818182
345,4,0.3125
345,6,0.08450704199999999
345,10,0.077586207
345,12,0.027272727000000004
345,13,0.212765957
345,14,0.057692308
345,23,0.483516484
345,26,0.060402685
345,38,0.077586207
345,41,0.056603774
345,53,0.147058824
345,61,0.158730159
345,64,0.170454545
345,65,0.019047619
345,66,0.055555556
345,69,0.078947368
345,70,0.212765957
345,75,0.13100436699999998
345,77,0.099173554
345,80,0.0703125
345,84,0.062663185
345,86,0.019047619
345,88,0.061643836
345,92,0.12195122
345,104,0.06271777
345,107,0.235294118
345,109,0.077586207
345,112,0.05714285700000001
345,113,0.147058824
345,116,0.018181818
345,127,0.31147541
345,129,0.297520661
345,130,0.056074766
345,132,0.07377049200000001
345,143,0.050955414
345,149,0.15936255
345,151,0.016393443
345,154,0.563636364
345,155,0.08219178099999999
345,158,0.125
345,166,0.212765957
345,175,0.020618557
345,184,0.266021765
345,193,0.052173913
345,194,0.068965517
345,199,0.233333333
345,202,0.145631068
345,206,0.063157895
345,210,0.1
345,214,0.020618557
345,217,0.135746606
345,221,0.148883375
345,223,0.17218543
345,225,0.145631068
345,227,0.090452261
345,233,0.020618557
345,234,0.235294118
345,238,0.09375
345,240,0.148698885
345,246,0.092783505
345,248,0.212765957
345,255,0.5737704920000001
345,256,0.27777777800000003
345,258,0.21402214
345,260,0.011086475
345,271,0.086538462
345,276,0.071428571
345,278,0.079120879
345,280,0.05
345,291,0.1
345,292,0.091836735
345,297,0.123966942
345,302,0.077586207
345,303,0.090452261
345,304,0.019047619
345,306,0.144927536
345,309,0.086538462
345,316,0.043859649
345,324,0.136807818
345,327,0.013623978
345,335,0.050632911
345,351,0.17218543
345,352,0.3125
345,357,0.049586777
345,361,0.162601626
345,363,0.05714285700000001
345,371,0.7333333329999999
345,373,0.057692308
345,376,0.023809524
345,379,0.022727273
345,380,0.077586207
345,390,0.144654088
345,393,0.020408163
345,403,0.642857143
345,410,0.12658227800000002
345,415,0.06020066900000001
345,424,0.235294118
345,430,0.184738956
345,436,0.090452261
345,452,0.126315789
345,453,0.075
346,1,0.019920319
346,9,0.168
346,17,0.185185185
346,21,0.037974684
346,22,0.26436781600000003
346,35,0.147540984
346,37,0.12544802900000002
346,40,0.139442231
346,44,0.044117647
346,45,0.168
346,50,0.2
346,51,0.36
346,54,0.02739726
346,74,0.055555556
346,79,0.1
346,83,0.36
346,87,0.032258065
346,89,0.019920319
346,96,0.149659864
346,98,0.032258065
346,100,0.164705882
346,118,0.075268817
346,119,0.019920319
346,123,0.268389662
346,125,0.028301887
346,128,0.031914894
346,136,0.225806452
346,140,0.269230769
346,153,0.152439024
346,156,0.049180328
346,164,0.019920319
346,167,0.032258065
346,172,0.298804781
346,173,0.049180328
346,178,0.147540984
346,180,0.039473684
346,181,0.032258065
346,187,0.1
346,188,0.36
346,196,0.070422535
346,201,0.147540984
346,205,0.032258065
346,207,0.27607362
346,220,0.032608696
346,222,0.36
346,228,0.022727273
346,236,0.147540984
346,241,0.17857142899999998
346,243,0.078651685
346,250,0.1
346,252,0.1
346,267,0.179487179
346,269,0.225806452
346,270,0.13725490199999998
346,272,0.139442231
346,283,0.017892644
346,286,0.225806452
346,299,0.096774194
346,310,0.01986755
346,311,0.170454545
346,312,0.483870968
346,313,0.176470588
346,314,0.064935065
346,319,0.023255814
346,321,0.067567568
346,323,0.174418605
346,332,0.147540984
346,333,0.298804781
346,334,0.167785235
346,337,0.168
346,339,0.068493151
346,340,0.151515152
346,341,0.032608696
346,342,0.024
346,344,0.174418605
346,347,0.168
346,349,0.03
346,353,0.079545455
346,358,0.019920319
346,367,0.147540984
346,368,0.035928144
346,385,0.139442231
346,388,0.032258065
346,397,0.024
346,402,0.032258065
346,411,0.36
346,414,0.031413613
346,417,0.0375
346,422,0.147540984
346,427,0.145038168
346,432,0.36
346,434,0.22077922100000005
346,439,0.049180328
346,446,0.298804781
346,448,0.113402062
346,449,0.225806452
347,1,0.011857708
347,9,0.238095238
347,17,0.141104294
347,21,0.031446541
347,22,0.222857143
347,35,0.12195122
347,37,0.145907473
347,40,0.177865613
347,44,0.03649635
347,45,0.238095238
347,50,0.311258278
347,51,0.111111111
347,54,0.020408163
347,74,0.049723757
347,79,0.078014184
347,83,0.111111111
347,87,0.024
347,89,0.011857708
347,96,0.182432432
347,98,0.024
347,100,0.192982456
347,118,0.05882352900000001
347,119,0.011857708
347,123,0.069033531
347,125,0.023474178
347,128,0.026455026
347,136,0.36
347,140,0.222929936
347,153,0.181818182
347,156,0.040650407
347,164,0.011857708
347,167,0.024
347,172,0.08300395299999999
347,173,0.040650407
347,178,0.12195122
347,180,0.032679739
347,181,0.024
347,187,0.078014184
347,188,0.111111111
347,196,0.062937063
347,201,0.12195122
347,205,0.024
347,207,0.085365854
347,220,0.027027027
347,222,0.111111111
347,228,0.016949153
347,236,0.12195122
347,241,0.230769231
347,243,0.061452514000000014
347,250,0.078014184
347,252,0.078014184
347,267,0.23566879
347,269,0.36
347,270,0.16883116899999998
347,272,0.177865613
347,283,0.009861933
347,286,0.36
347,299,0.07200000000000001
347,310,0.013157895
347,311,0.220338983
347,312,0.168
347,313,0.240875912
347,314,0.058064516
347,319,0.01734104
347,321,0.060402685
347,323,0.202312139
347,332,0.12195122
347,333,0.08300395299999999
347,334,0.2
347,337,0.238095238
347,339,0.06122449
347,340,0.195979899
347,341,0.027027027
347,342,0.015873016
347,344,0.225433526
347,346,0.168
347,349,0.024875622000000003
347,353,0.062146893
347,358,0.011857708
347,367,0.12195122
347,368,0.029761905
347,385,0.177865613
347,388,0.024
347,397,0.015873016
347,402,0.024
347,411,0.111111111
347,414,0.026041667
347,417,0.031055901
347,422,0.12195122
347,427,0.181818182
347,432,0.111111111
347,434,0.329032258
347,439,0.040650407
347,446,0.08300395299999999
347,448,0.138461538
347,449,0.36
348,73,0.147540984
348,80,0.12244898
348,88,0.034482759
348,90,0.064516129
348,105,0.391304348
348,126,0.05
348,139,0.185185185
348,185,0.185185185
348,195,0.103448276
348,277,0.05
348,293,0.103448276
348,296,0.103448276
348,381,0.040322581
348,405,0.103448276
348,429,0.041666667
348,437,0.103448276
348,438,0.048387097
348,442,0.052287582
349,0,0.078512397
349,1,0.022332506
349,6,0.008658009
349,9,0.024875622000000003
349,16,0.020491803
349,17,0.033613445
349,21,0.034188034
349,22,0.048
349,26,0.028481013
349,30,0.024509804
349,31,0.057971014
349,35,0.04040404
349,37,0.027842227
349,40,0.022332506
349,44,0.037735849
349,45,0.024875622000000003
349,50,0.03539823
349,51,0.024875622000000003
349,53,0.013513514
349,54,0.027027027
349,56,0.009592326
349,59,0.032374101
349,62,0.03640257
349,66,0.021367521
349,71,0.024509804
349,74,0.046875
349,77,0.037441498
349,79,0.037037037
349,80,0.07664233599999999
349,83,0.024875622000000003
349,87,0.03
349,88,0.067741935
349,89,0.022332506
349,92,0.043352601
349,95,0.092592593
349,96,0.02690583
349,98,0.03
349,100,0.024390244
349,107,0.025725233
349,113,0.013513514
349,118,0.030534351
349,119,0.022332506
349,123,0.021065675
349,125,0.100694444
349,126,0.071428571
349,128,0.03030303
349,132,0.08015267200000001
349,136,0.03
349,140,0.034482759
349,141,0.022123894
349,142,0.075757576
349,149,0.044609665
349,153,0.05
349,155,0.050632911
349,156,0.04040404
349,161,0.048582996
349,164,0.171215881
349,167,0.03
349,169,0.023584906
349,170,0.014492753999999997
349,171,0.055299539
349,172,0.022332506
349,173,0.04040404
349,174,0.014705882
349,178,0.04040404
349,179,0.144736842
349,180,0.035087719
349,181,0.03
349,182,0.095
349,184,0.03003337
349,187,0.037037037
349,188,0.024875622000000003
349,189,0.013215858999999998
349,193,0.012096774
349,196,0.055045872
349,200,0.139175258
349,201,0.04040404
349,204,0.050925926
349,205,0.03
349,207,0.020920502
349,208,0.055299539
349,219,0.025252525
349,220,0.092307692
349,221,0.038724374
349,222,0.024875622000000003
349,223,0.034764826
349,228,0.071428571
349,234,0.025725233
349,235,0.054347826
349,236,0.04040404
349,240,0.041811847
349,241,0.032786885
349,243,0.031496063
349,249,0.013953488
349,250,0.037037037
349,251,0.042183623
349,252,0.037037037
349,267,0.051724138
349,269,0.03
349,270,0.034934498
349,272,0.022332506
349,277,0.088235294
349,278,0.042769857
349,283,0.021065675
349,286,0.03
349,290,0.071428571
349,299,0.03
349,306,0.053333333
349,310,0.022026432
349,311,0.031746032
349,312,0.03
349,313,0.037735849
349,314,0.143478261
349,319,0.072580645
349,321,0.053571429
349,322,0.021929825
349,323,0.032258065
349,324,0.036923077
349,325,0.112612613
349,332,0.04040404
349,333,0.022332506
349,334,0.053333333
349,337,0.024875622000000003
349,338,0.044776119
349,339,0.054054054
349,340,0.02919708
349,341,0.126923077
349,342,0.074626866
349,344,0.032258065
349,346,0.03
349,347,0.024875622000000003
349,351,0.034764826
349,353,0.031746032
349,357,0.057692308
349,358,0.022332506
349,359,0.014492753999999997
349,360,0.034343434
349,364,0.022522523
349,366,0.040572792
349,367,0.04040404
349,368,0.032921811
349,376,0.011111111000000002
349,381,0.00990099
349,385,0.022332506
349,387,0.042857143
349,388,0.09
349,389,0.024509804
349,390,0.074404762
349,397,0.024875622000000003
349,401,0.024509804
349,402,0.03
349,409,0.024509804
349,411,0.024875622000000003
349,414,0.08988764
349,417,0.101694915
349,422,0.04040404
349,424,0.025725233
349,427,0.028985507
349,429,0.07777777799999999
349,430,0.04494382
349,432,0.024875622000000003
349,434,0.052173913
349,435,0.04136253
349,438,0.014851485
349,439,0.04040404
349,444,0.006184291999999999
349,446,0.022332506
349,448,0.022222222000000003
349,449,0.03
349,450,0.024271845
349,453,0.096899225
350,7,0.057324841
350,8,0.008635579
350,15,0.140939597
350,18,0.01910828
350,20,0.239263804
350,26,0.036144578
350,28,0.04109589
350,34,0.01754386
350,36,0.01863354
350,39,0.032490975
350,46,0.114503817
350,52,0.034482759
350,59,0.023696682
350,60,0.066666667
350,67,0.058064516
350,76,0.01754386
350,78,0.104477612
350,82,0.7852348990000001
350,85,0.018404908
350,99,0.041666667
350,104,0.088235294
350,111,0.493670886
350,124,0.085714286
350,135,0.032467532
350,137,0.032846715
350,138,0.080213904
350,150,0.114503817
350,165,0.15018315
350,176,0.041666667
350,177,0.099337748
350,179,0.01863354
350,190,0.067669173
350,194,0.08962264199999999
350,216,0.01863354
350,228,0.081081081
350,231,0.011111111000000002
350,239,0.053254438
350,245,0.099337748
350,247,0.023696682
350,264,0.027322404
350,268,0.060402685
350,273,0.046632124
350,279,0.076502732
350,295,0.096774194
350,308,0.09122807
350,317,0.480314961
350,319,0.033149171
350,320,0.017751479
350,329,0.249097473
350,330,0.062937063
350,338,0.024875622000000003
350,360,0.11634349
350,362,0.01183432
350,365,0.027932961
350,370,0.024154589
350,374,0.162921348
350,377,0.081081081
350,386,0.15789473699999998
350,391,0.062937063
350,392,0.043165468
350,395,0.05882352900000001
350,399,0.029239766
350,406,0.105590062
350,408,0.013071895
350,412,0.022421525
350,413,0.087719298
350,419,0.33014354100000004
350,440,0.058064516
350,441,0.140939597
350,443,0.043165468
350,445,0.008635579
350,447,0.029239766
351,0,0.29216152
351,2,0.055384615
351,4,0.330532213
351,6,0.082706767
351,10,0.068649886
351,12,0.024213075
351,13,0.361031519
351,14,0.046272494
351,16,0.021176471
351,23,0.106824926
351,26,0.08260105400000001
351,30,0.026086957
351,31,0.05982906
351,38,0.068649886
351,41,0.090680101
351,53,0.165354331
351,56,0.008474576
351,59,0.034482759
351,61,0.163522013
351,62,0.034653465
351,64,0.166153846
351,65,0.015267176
351,66,0.066666667
351,69,0.06993007
351,70,0.223495702
351,71,0.026086957
351,75,0.153132251
351,77,0.129757785
351,80,0.14226804099999998
351,84,0.050561798
351,86,0.015267176
351,88,0.123877917
351,92,0.28139904600000004
351,95,0.098532495
351,104,0.054844607
351,107,0.207619048
351,109,0.068649886
351,112,0.045801527
351,113,0.165354331
351,116,0.014527845
351,126,0.079903148
351,127,0.088495575
351,129,0.31072210100000003
351,130,0.08977556099999999
351,132,0.14967462
351,141,0.023136247
351,142,0.081081081
351,143,0.081081081
351,149,0.427368421
351,151,0.029498525
351,154,0.188861985
351,155,0.167883212
351,158,0.119205298
351,161,0.048723898
351,166,0.223495702
351,169,0.024930748
351,170,0.014245014
351,171,0.056603774
351,174,0.014492753999999997
351,175,0.016620499
351,179,0.16030534400000002
351,182,0.103857567
351,184,0.24450194
351,189,0.012787724
351,193,0.053117783
351,194,0.060606061
351,199,0.144144144
351,200,0.052307692
351,202,0.14025974
351,204,0.051490515
351,206,0.101983003
351,208,0.056603774
351,210,0.144144144
351,214,0.016620499
351,217,0.13012048199999998
351,219,0.027027027
351,221,0.574468085
351,223,0.549295775
351,225,0.14025974
351,227,0.080862534
351,233,0.016620499
351,234,0.207619048
351,235,0.055214724000000014
351,238,0.134453782
351,240,0.412915851
351,246,0.132963989
351,248,0.223495702
351,249,0.013623978
351,251,0.041176471
351,255,0.088495575
351,256,0.291358025
351,258,0.221359223
351,260,0.021226415
351,271,0.077120823
351,276,0.062893082
351,277,0.094430993
351,278,0.112149533
351,280,0.048257373
351,290,0.075060533
351,291,0.09009009
351,292,0.131506849
351,297,0.118161926
351,302,0.068649886
351,303,0.080862534
351,304,0.015267176
351,306,0.19379845
351,309,0.077120823
351,316,0.041958042
351,322,0.022900763
351,324,0.298126065
351,325,0.12335958
351,327,0.026470588
351,335,0.040268456
351,338,0.044397463
351,345,0.17218543
351,349,0.034764826
351,352,0.330532213
351,357,0.13785558
351,359,0.014245014
351,360,0.032407407
351,361,0.167741935
351,363,0.045801527
351,364,0.023622047
351,366,0.039325843
351,371,0.17218543
351,373,0.046272494
351,376,0.031446541
351,379,0.01996008
351,380,0.068649886
351,381,0.008797654
351,387,0.047619048
351,389,0.026086957
351,390,0.34318555
351,393,0.032876712
351,401,0.026086957
351,403,0.185273159
351,409,0.026086957
351,410,0.147651007
351,415,0.052539405
351,424,0.207619048
351,429,0.081761006
351,430,0.524416136
351,435,0.040229885
351,436,0.080862534
351,438,0.014662757
351,444,0.004395604
351,450,0.025787966
351,452,0.129162462
351,453,0.169977925
352,0,0.13636363599999998
352,2,0.09375
352,4,0.5555555560000001
352,6,0.145454545
352,10,0.130434783
352,12,0.046511628
352,13,0.428571429
352,14,0.1125
352,23,0.134328358
352,26,0.096
352,38,0.130434783
352,41,0.109756098
352,53,0.320512821
352,61,0.294117647
352,64,0.28125
352,65,0.037037037
352,66,0.107142857
352,69,0.133333333
352,70,0.428571429
352,75,0.232044199
352,77,0.141453831
352,80,0.115384615
352,84,0.12543554
352,86,0.037037037
352,88,0.098360656
352,92,0.214285714
352,104,0.10041841
352,107,0.2617398
352,109,0.130434783
352,112,0.111111111
352,113,0.320512821
352,116,0.034883721
352,127,0.111111111
352,129,0.474226804
352,130,0.108433735
352,132,0.12244898
352,143,0.096
352,149,0.295566502
352,151,0.037037037
352,154,0.348837209
352,155,0.140350877
352,158,0.1875
352,166,0.428571429
352,175,0.04109589
352,184,0.283464567
352,193,0.098901099
352,194,0.112676056
352,199,0.181818182
352,202,0.22784810100000005
352,206,0.12676056300000002
352,210,0.181818182
352,214,0.04109589
352,217,0.208092486
352,221,0.325732899
352,223,0.330532213
352,225,0.22784810100000005
352,227,0.15894039699999998
352,233,0.04109589
352,234,0.2617398
352,238,0.166666667
352,240,0.271493213
352,246,0.16438356199999998
352,248,0.428571429
352,255,0.111111111
352,256,0.476190476
352,258,0.349775785
352,260,0.025352113
352,271,0.15
352,276,0.117647059
352,278,0.133704735
352,280,0.078947368
352,291,0.181818182
352,292,0.162162162
352,297,0.18556701
352,302,0.130434783
352,303,0.15894039699999998
352,304,0.037037037
352,306,0.226415094
352,309,0.15
352,316,0.066666667
352,324,0.239382239
352,327,0.033210332
352,335,0.095238095
352,345,0.3125
352,351,0.330532213
352,357,0.092783505
352,361,0.303030303
352,363,0.111111111
352,371,0.3125
352,373,0.1125
352,376,0.039215686
352,379,0.037037037
352,380,0.130434783
352,390,0.244444444
352,393,0.040540541
352,403,0.340909091
352,410,0.222222222
352,415,0.09561753
352,424,0.2617398
352,430,0.527363184
352,436,0.15894039699999998
352,452,0.248534584
352,453,0.125
353,1,0.025352113
353,3,0.081818182
353,5,0.081081081
353,8,0.09587217
353,9,0.062146893
353,10,0.079646018
353,17,0.074766355
353,18,0.18
353,19,0.015267176
353,21,0.038095238
353,22,0.10619469
353,29,0.161290323
353,35,0.252873563
353,37,0.054830287000000005
353,40,0.053521127
353,43,0.06818181799999999
353,44,0.042553191
353,45,0.062146893
353,47,0.161290323
353,50,0.079207921
353,51,0.062146893
353,54,0.171717172
353,55,0.103448276
353,67,0.090909091
353,69,0.081081081
353,74,0.172413793
353,79,0.4791666670000001
353,81,0.05882352900000001
353,83,0.062146893
353,87,0.034090909
353,89,0.025352113
353,94,0.070588235
353,96,0.060301508
353,97,0.046875
353,98,0.034090909
353,100,0.198198198
353,103,0.026086957
353,106,0.110599078
353,108,0.056603774
353,112,0.05882352900000001
353,114,0.094736842
353,117,0.026086957
353,118,0.386554622
353,119,0.025352113
353,122,0.056603774
353,123,0.049226442
353,125,0.03030303
353,128,0.033333333
353,136,0.079545455
353,140,0.096153846
353,146,0.06818181799999999
353,148,0.062827225
353,149,0.040816327
353,153,0.078703704
353,156,0.045977011
353,158,0.153846154
353,160,0.06
353,164,0.025352113
353,167,0.034090909
353,172,0.053521127
353,173,0.045977011
353,178,0.252873563
353,180,0.039215686
353,181,0.034090909
353,187,0.4791666670000001
353,188,0.062146893
353,191,0.08256880700000001
353,196,0.06185567
353,201,0.252873563
353,205,0.034090909
353,207,0.051162791
353,212,0.079646018
353,220,0.033898305
353,222,0.062146893
353,226,0.134615385
353,228,0.026315789
353,232,0.032967033
353,235,0.071428571
353,236,0.252873563
353,241,0.072727273
353,243,0.452173913
353,250,0.4791666670000001
353,252,0.4791666670000001
353,253,0.060606061
353,254,0.058252427
353,259,0.03030303
353,267,0.259615385
353,269,0.079545455
353,270,0.063414634
353,271,0.089108911
353,272,0.053521127
353,274,0.137931034
353,276,0.073170732
353,280,0.154639175
353,281,0.103448276
353,283,0.023909986
353,286,0.079545455
353,299,0.170454545
353,300,0.117647059
353,309,0.089108911
353,310,0.162561576
353,311,0.070175439
353,312,0.079545455
353,313,0.074468085
353,314,0.233009709
353,315,0.06818181799999999
353,316,0.081081081
353,319,0.026785714
353,321,0.06
353,323,0.071428571
353,332,0.252873563
353,333,0.053521127
353,334,0.08457711400000001
353,335,0.038961039
353,337,0.062146893
353,339,0.060606061
353,340,0.17600000000000002
353,341,0.033898305
353,342,0.028248588
353,344,0.196428571
353,346,0.079545455
353,347,0.062146893
353,349,0.031746032
353,355,0.094736842
353,358,0.025352113
353,363,0.05882352900000001
353,367,0.252873563
353,368,0.16438356199999998
353,375,0.181818182
353,379,0.023255814
353,382,0.090909091
353,383,0.051546392
353,385,0.053521127
353,388,0.034090909
353,397,0.028248588
353,402,0.034090909
353,404,0.027334852000000003
353,411,0.062146893
353,414,0.119341564
353,415,0.061433447
353,417,0.16981132100000002
353,421,0.090909091
353,422,0.252873563
353,426,0.06818181799999999
353,427,0.06010929
353,432,0.062146893
353,434,0.27184466
353,439,0.045977011
353,440,0.090909091
353,445,0.09587217
353,446,0.053521127
353,448,0.048780488
353,449,0.079545455
353,451,0.125
354,33,0.042553191
354,36,0.039473684
354,57,0.025
354,62,0.038095238
354,63,0.0375
354,92,0.022222222000000003
354,101,0.049180328
354,130,0.064102564
354,135,0.027586207
354,138,0.033707865
354,141,0.04
354,144,0.084745763
354,147,0.084745763
354,155,0.062111801
354,206,0.075757576
354,211,0.036144578
354,229,0.049180328
354,247,0.04950495
354,258,0.046948357
354,284,0.094736842
354,285,0.025157233
354,328,0.344262295
354,336,0.049180328
354,338,0.052083333
354,360,0.034985423
354,365,0.05882352900000001
354,370,0.050505051
354,384,0.254237288
354,394,0.04109589
354,399,0.185185185
354,433,0.042857143
354,435,0.046332046
