Drug,Disease,Label
1035,68,0
1035,296,0
1035,87,0
1035,73,0
1036,8,0
1036,457,0
1036,133,0
1036,122,0
1036,374,0
1037,5,0
1037,40,0
1037,63,0
1037,331,0
1037,295,0
1038,457,0
1038,13,0
1038,120,0
1038,417,0
1038,347,0
1039,40,0
1039,92,0
1039,158,0
1039,133,0
1039,291,0
1040,180,0
1040,450,0
1040,211,0
1040,444,0
1040,35,0
1041,243,0
1041,350,0
1041,403,0
1041,375,0
1041,448,0
1042,182,0
1042,385,0
1042,128,0
1042,73,0
1042,118,0
1043,68,0
1043,140,0
1043,371,0
1043,336,0
1043,454,0
1044,22,0
1044,423,0
1044,409,0
1044,15,0
1044,307,0
1045,248,0
1045,281,0
1045,346,0
1045,420,0
1045,385,0
1046,111,0
1046,336,0
1046,251,0
1046,349,0
1046,446,0
1047,391,0
1047,424,0
1047,285,0
1047,276,0
1047,372,0
1048,138,0
1048,190,0
1048,322,0
1048,18,0
1048,170,0
1049,149,0
1049,211,0
1049,298,0
1049,380,0
1049,432,0
1050,137,0
1050,362,0
1050,428,0
1050,372,0
1050,142,0
1051,273,0
1051,393,0
1051,69,0
1051,145,0
1051,60,0
1052,94,0
1052,399,0
1052,35,0
1052,334,0
1052,321,0
1053,170,0
1053,183,0
1053,371,0
1053,377,0
1053,281,0
1054,334,0
1054,433,0
1054,307,0
1054,376,0
1054,190,0
1055,320,0
1055,15,0
1055,432,0
1055,67,0
1055,436,0
1056,119,0
1056,439,0
1056,325,0
1056,95,0
1056,87,0
1057,371,0
1057,444,0
1057,167,0
1057,173,0
1057,247,0
1058,376,0
1058,247,0
1058,148,0
1058,269,0
1058,146,0
1059,123,0
1059,27,0
1059,12,0
1059,97,0
1059,201,0
1060,368,0
1060,208,0
1060,114,0
1060,442,0
1060,198,0
1061,61,0
1061,275,0
1061,7,0
1061,59,0
1061,195,0
1062,8,0
1062,84,0
1062,315,0
1062,409,0
1062,82,0
1063,118,0
1063,208,0
1063,50,0
1063,274,0
1063,212,0
1064,54,0
1064,87,0
1064,248,0
1064,287,0
1064,245,0
1065,165,0
1065,134,0
1065,1,0
1065,222,0
1065,144,0
1066,130,0
1066,359,0
1066,444,0
1066,461,0
1066,98,0
1067,437,0
1067,87,0
1067,316,0
1067,47,0
1067,175,0
1068,429,0
1068,103,0
1068,123,0
1068,436,0
1068,325,0
1069,155,0
1069,367,0
1069,334,0
1069,241,0
1069,392,0
1070,415,0
1070,416,0
1070,62,0
1070,11,0
1070,449,0
1071,372,0
1071,116,0
1071,430,0
1071,22,0
1071,325,0
1072,298,0
1072,291,0
1072,333,0
1072,311,0
1072,350,0
1073,179,0
1073,62,0
1073,275,0
1073,219,0
1073,123,0
1074,439,0
1074,225,0
1074,384,0
1074,23,0
1074,32,0
1075,96,0
1075,437,0
1075,1,0
1075,186,0
1075,76,0
1076,280,0
1076,288,0
1076,319,0
1076,145,0
1076,461,0
1077,224,0
1077,307,0
1077,5,0
1077,46,0
1077,364,0
1078,289,0
1078,291,0
1078,70,0
1078,448,0
1078,296,0
1079,380,0
1079,167,0
1079,7,0
1079,250,0
1079,437,0
1080,37,0
1080,35,0
1080,40,0
1080,268,0
1080,69,0
1081,317,0
1081,95,0
1081,420,0
1081,249,0
1081,241,0
1082,230,0
1082,295,0
1082,436,0
1082,104,0
1082,196,0
1083,139,0
1083,332,0
1083,112,0
1083,80,0
1083,436,0
1084,212,0
1084,189,0
1084,198,0
1084,59,0
1084,446,0
1085,325,0
1085,272,0
1085,164,0
1085,166,0
1085,180,0
1086,67,0
1086,77,0
1086,37,0
1086,337,0
1086,283,0
1087,431,0
1087,2,0
1087,383,0
1087,72,0
1087,109,0
1088,44,0
1088,407,0
1088,433,0
1088,398,0
1088,256,0
1089,158,0
1089,113,0
1089,460,0
1089,157,0
1089,66,0
1090,47,0
1090,245,0
1090,28,0
1090,347,0
1090,407,0
1091,223,0
1091,330,0
1091,397,0
1091,365,0
1091,165,0
1092,290,0
1092,394,0
1092,350,0
1092,93,0
1092,37,0
1093,75,0
1093,290,0
1093,28,0
1093,159,0
1093,450,0
1094,146,0
1094,88,0
1094,142,0
1094,228,0
1094,243,0
1095,300,0
1095,182,0
1095,288,0
1095,231,0
1095,223,0
1096,334,0
1096,461,0
1096,39,0
1096,279,0
1096,325,0
1097,46,0
1097,272,0
1097,156,0
1097,221,0
1097,350,0
1098,377,0
1098,24,0
1098,393,0
1098,372,0
1098,409,0
1099,268,0
1099,128,0
1099,281,0
1099,393,0
1099,176,0
1100,30,0
1100,74,0
1100,321,0
1100,90,0
1100,158,0
1101,268,0
1101,97,0
1101,173,0
1101,131,0
1101,380,0
1102,165,0
1102,171,0
1102,280,0
1102,238,0
1102,207,0
1103,175,0
1103,99,0
1103,367,0
1103,366,0
1103,280,0
1104,361,0
1104,254,0
1104,63,0
1104,447,0
1104,62,0
1105,221,0
1105,415,0
1105,279,0
1105,111,0
1105,338,0
1106,128,0
1106,361,0
1106,276,0
1106,373,0
1106,288,0
1107,306,0
1107,98,0
1107,430,0
1107,395,0
1107,230,0
1108,138,0
1108,30,0
1108,75,0
1108,149,0
1108,233,0
1109,302,0
1109,201,0
1109,357,0
1109,217,0
1109,436,0
1110,226,0
1110,75,0
1110,152,0
1110,156,0
1110,229,0
1111,394,0
1111,72,0
1111,26,0
1111,177,0
1111,341,0
1112,378,0
1112,409,0
1112,204,0
1112,362,0
1112,156,0
1113,160,0
1113,421,0
1113,366,0
1113,86,0
1113,273,0
1114,241,0
1114,93,0
1114,194,0
1114,62,0
1114,423,0
1115,148,0
1115,6,0
1115,228,0
1115,159,0
1115,9,0
1116,206,0
1116,35,0
1116,353,0
1116,327,0
1116,400,0
1117,50,0
1117,411,0
1117,367,0
1117,292,0
1117,238,0
1118,60,0
1118,273,0
1118,455,0
1118,147,0
1118,310,0
1119,375,0
1119,242,0
1119,210,0
1119,102,0
1119,142,0
1120,144,0
1120,288,0
1120,414,0
1120,223,0
1120,211,0
1121,98,0
1121,399,0
1121,401,0
1121,74,0
1121,243,0
1122,307,0
1122,44,0
1122,182,0
1122,264,0
1122,19,0
1123,204,0
1123,439,0
1123,180,0
1123,165,0
1123,461,0
1124,195,0
1124,8,0
1124,104,0
1124,143,0
1124,369,0
1125,25,0
1125,103,0
1125,183,0
1125,279,0
1125,444,0
1126,47,0
1126,332,0
1126,145,0
1126,177,0
1126,39,0
1127,102,0
1127,382,0
1127,401,0
1127,267,0
1127,231,0
1128,242,0
1128,52,0
1128,48,0
1128,116,0
1128,43,0
1129,301,0
1129,144,0
1129,330,0
1129,9,0
1129,298,0
1130,435,0
1130,444,0
1130,403,0
1130,141,0
1130,277,0
1131,385,0
1131,450,0
1131,175,0
1131,97,0
1131,288,0
1132,416,0
1132,394,0
1132,122,0
1132,152,0
1132,284,0
1133,14,0
1133,429,0
1133,399,0
1133,183,0
1133,169,0
1134,316,0
1134,269,0
1134,157,0
1134,277,0
1134,411,0
1135,330,0
1135,348,0
1135,88,0
1135,409,0
1135,217,0
1136,235,0
1136,91,0
1136,376,0
1136,102,0
1136,325,0
1137,49,0
1137,155,0
1137,428,0
1137,291,0
1137,376,0
1138,366,0
1138,409,0
1138,146,0
1138,393,0
1138,309,0
1139,121,0
1139,455,0
1139,74,0
1139,162,0
1139,173,0
1140,457,0
1140,131,0
1140,26,0
1140,273,0
1140,19,0
1141,311,0
1141,71,0
1141,75,0
1141,330,0
1141,116,0
1142,281,0
1142,146,0
1142,258,0
1142,133,0
1142,7,0
1143,436,0
1143,306,0
1143,300,0
1143,378,0
1143,333,0
1144,67,0
1144,10,0
1144,151,0
1144,109,0
1144,55,0
1145,200,0
1145,251,0
1145,304,0
1145,131,0
1145,25,0
1146,18,0
1146,8,0
1146,217,0
1146,75,0
1146,423,0
1147,103,0
1147,195,0
1147,387,0
1147,328,0
1147,184,0
1148,210,0
1148,458,0
1148,237,0
1148,177,0
1148,405,0
1149,18,0
1149,299,0
1149,51,0
1149,21,0
1149,204,0
1150,437,0
1150,25,0
1150,3,0
1150,81,0
1150,130,0
1151,103,0
1151,10,0
1151,230,0
1151,322,0
1151,251,0
1152,85,0
1152,309,0
1152,162,0
1152,112,0
1152,459,0
1153,323,0
1153,68,0
1153,251,0
1153,10,0
1153,173,0
1154,359,0
1154,175,0
1154,228,0
1154,260,0
1154,317,0
1155,383,0
1155,307,0
1155,128,0
1155,162,0
1155,444,0
1156,1,0
1156,81,0
1156,78,0
1156,362,0
1156,281,0
1157,97,0
1157,25,0
1157,62,0
1157,63,0
1157,279,0
1158,315,0
1158,364,0
1158,9,0
1158,358,0
1158,353,0
1159,279,0
1159,177,0
1159,137,0
1159,417,0
1159,54,0
1160,383,0
1160,118,0
1160,212,0
1160,57,0
1160,317,0
1161,102,0
1161,151,0
1161,49,0
1161,9,0
1161,21,0
1162,289,0
1162,145,0
1162,207,0
1162,8,0
1162,353,0
1163,378,0
1163,288,0
1163,438,0
1163,293,0
1163,259,0
1164,377,0
1164,159,0
1164,89,0
1164,393,0
1164,47,0
1165,334,0
1165,151,0
1165,176,0
1165,29,0
1165,86,0
1166,293,0
1166,258,0
1166,399,0
1166,432,0
1166,360,0
1167,102,0
1167,112,0
1167,241,0
1167,224,0
1167,358,0
1168,259,0
1168,289,0
1168,70,0
1168,404,0
1168,455,0
1169,179,0
1169,269,0
1169,131,0
1169,172,0
1169,64,0
1170,176,0
1170,299,0
1170,400,0
1170,448,0
1170,316,0
1171,189,0
1171,369,0
1171,214,0
1171,2,0
1171,104,0
1172,113,0
1172,340,0
1172,119,0
1172,342,0
1172,442,0
1173,426,0
1173,113,0
1173,75,0
1173,70,0
1173,381,0
1174,455,0
1174,371,0
1174,10,0
1174,173,0
1174,302,0
1175,210,0
1175,438,0
1175,15,0
1175,64,0
1175,196,0
1176,461,0
1176,148,0
1176,367,0
1176,172,0
1176,121,0
1177,23,0
1177,212,0
1177,102,0
1177,237,0
1177,127,0
1178,409,0
1178,235,0
1178,5,0
1178,379,0
1178,460,0
1179,227,0
1179,309,0
1179,414,0
1179,317,0
1179,336,0
1180,248,0
1180,347,0
1180,29,0
1180,127,0
1180,47,0
1181,420,0
1181,50,0
1181,348,0
1181,330,0
1181,111,0
1182,386,0
1182,236,0
1182,167,0
1182,215,0
1182,166,0
1183,83,0
1183,405,0
1183,291,0
1183,335,0
1183,54,0
1184,333,0
1184,90,0
1184,364,0
1184,246,0
1184,229,0
1185,241,0
1185,337,0
1185,421,0
1185,408,0
1185,50,0
1186,233,0
1186,121,0
1186,48,0
1186,103,0
1186,128,0
1187,365,0
1187,131,0
1187,144,0
1187,422,0
1187,456,0
1188,372,0
1188,68,0
1188,162,0
1188,256,0
1188,306,0
1189,371,0
1189,8,0
1189,405,0
1189,357,0
1189,139,0
1190,459,0
1190,164,0
1190,367,0
1190,202,0
1190,249,0
1191,314,0
1191,71,0
1191,364,0
1191,47,0
1191,455,0
1192,123,0
1192,230,0
1192,357,0
1192,233,0
1192,99,0
1193,454,0
1193,93,0
1193,340,0
1193,425,0
1193,218,0
1194,172,0
1194,303,0
1194,399,0
1194,432,0
1194,446,0
1195,213,0
1195,366,0
1195,449,0
1195,132,0
1195,59,0
