Drug,Disease,Label
520,369,0
520,406,0
520,201,0
520,237,0
520,105,0
521,360,0
521,108,0
521,434,0
521,221,0
521,381,0
521,447,0
521,344,0
521,261,0
521,120,0
521,183,0
522,8,0
522,133,0
522,116,0
522,157,0
522,32,0
522,186,0
522,111,0
522,42,0
522,263,0
522,183,0
523,453,0
523,315,0
523,197,0
523,18,0
523,227,0
523,377,0
523,456,0
523,20,0
523,321,0
523,362,0
524,365,0
524,352,0
524,254,0
524,59,0
524,285,0
524,334,0
524,225,0
524,274,0
524,448,0
524,13,0
525,405,0
525,99,0
525,199,0
525,131,0
525,447,0
525,10,0
525,393,0
525,285,0
525,361,0
525,74,0
526,71,0
526,134,0
526,399,0
526,407,0
526,390,0
526,43,0
526,144,0
526,176,0
526,421,0
526,330,0
527,0,0
527,65,0
527,391,0
527,216,0
527,432,0
527,74,0
527,132,0
527,72,0
527,174,0
527,351,0
528,376,0
528,317,0
528,7,0
528,108,0
528,430,0
528,69,0
528,432,0
528,411,0
528,102,0
528,298,0
529,219,0
529,288,0
529,235,0
529,317,0
529,28,0
529,229,0
529,128,0
529,204,0
529,322,0
529,32,0
530,432,0
530,136,0
530,167,0
530,317,0
530,186,0
530,241,0
530,224,0
530,325,0
530,153,0
530,144,0
531,103,0
531,199,0
531,159,0
531,139,0
531,324,0
531,393,0
531,152,0
531,169,0
531,12,0
531,311,0
532,2,0
532,172,0
532,18,0
532,439,0
532,169,0
532,339,0
532,332,0
532,412,0
532,68,0
532,300,0
533,156,0
533,32,0
533,199,0
533,106,0
533,57,0
533,401,0
533,365,0
533,408,0
533,64,0
533,196,0
534,33,0
534,284,0
534,182,0
534,241,0
534,365,0
534,403,0
534,276,0
534,167,0
534,110,0
534,375,0
535,162,0
535,436,0
535,371,0
535,258,0
535,77,0
535,439,0
535,69,0
535,180,0
535,118,0
535,286,0
536,127,0
536,416,0
536,152,0
536,79,0
536,172,0
536,224,0
536,135,0
536,0,0
536,22,0
536,450,0
537,308,0
537,301,0
537,152,0
537,438,0
537,259,0
537,163,0
537,243,0
537,385,0
537,169,0
537,284,0
538,345,0
538,448,0
538,119,0
538,30,0
538,358,0
538,333,0
538,290,0
538,330,0
538,275,0
538,449,0
539,144,0
539,367,0
539,265,0
539,323,0
539,384,0
539,122,0
539,268,0
539,8,0
539,72,0
539,176,0
540,188,0
540,393,0
540,72,0
540,75,0
540,309,0
540,328,0
540,9,0
540,362,0
540,436,0
540,185,0
541,166,0
541,96,0
541,327,0
541,380,0
541,172,0
541,228,0
541,79,0
541,37,0
541,336,0
541,229,0
542,127,0
542,209,0
542,450,0
542,98,0
542,291,0
542,300,0
542,185,0
542,292,0
542,363,0
542,386,0
543,444,0
543,286,0
543,295,0
543,290,0
543,37,0
543,134,0
543,155,0
543,299,0
543,140,0
543,431,0
544,378,0
544,280,0
544,211,0
544,387,0
544,428,0
544,53,0
544,397,0
544,322,0
544,144,0
544,32,0
545,137,0
545,240,0
545,412,0
545,281,0
545,170,0
545,155,0
545,184,0
545,21,0
545,74,0
545,28,0
546,42,0
546,289,0
546,184,0
546,403,0
546,169,0
546,223,0
546,450,0
546,105,0
546,301,0
546,120,0
547,243,0
547,67,0
547,113,0
547,237,0
547,306,0
547,121,0
547,301,0
547,103,0
547,136,0
547,30,0
548,57,0
548,296,0
548,277,0
548,322,0
548,285,0
548,167,0
548,25,0
548,298,0
548,378,0
548,444,0
549,276,0
549,177,0
549,234,0
549,142,0
549,235,0
549,146,0
549,68,0
549,2,0
549,109,0
549,10,0
550,123,0
550,431,0
550,280,0
550,444,0
550,77,0
550,447,0
550,277,0
550,67,0
550,235,0
550,327,0
551,18,0
551,432,0
551,408,0
551,371,0
551,0,0
551,14,0
551,214,0
551,20,0
551,219,0
551,104,0
552,447,0
552,260,0
552,23,0
552,298,0
552,179,0
552,172,0
552,228,0
552,169,0
552,330,0
552,428,0
553,172,0
553,391,0
553,352,0
553,285,0
553,287,0
553,259,0
553,411,0
553,405,0
553,449,0
553,311,0
554,277,0
554,172,0
554,30,0
554,263,0
554,417,0
554,175,0
554,156,0
554,8,0
554,229,0
554,40,0
555,444,0
555,267,0
555,110,0
555,174,0
555,244,0
555,63,0
555,90,0
555,58,0
555,290,0
555,264,0
556,362,0
556,110,0
556,89,0
556,441,0
556,20,0
556,137,0
556,364,0
556,395,0
556,50,0
556,12,0
557,78,0
557,185,0
557,298,0
557,264,0
557,151,0
557,441,0
557,10,0
557,158,0
557,369,0
557,401,0
558,105,0
558,150,0
558,321,0
558,64,0
558,166,0
558,336,0
558,252,0
558,216,0
558,414,0
558,392,0
559,381,0
559,196,0
559,139,0
559,59,0
559,275,0
559,162,0
559,321,0
559,32,0
559,411,0
559,289,0
560,318,0
560,228,0
560,460,0
560,162,0
560,186,0
560,175,0
560,105,0
560,107,0
560,356,0
560,179,0
561,143,0
561,389,0
561,31,0
561,53,0
561,194,0
561,327,0
561,6,0
561,139,0
561,98,0
561,407,0
562,422,0
562,118,0
562,210,0
562,389,0
562,461,0
562,249,0
562,233,0
562,132,0
562,215,0
562,170,0
563,178,0
563,418,0
563,73,0
563,233,0
563,23,0
563,299,0
563,272,0
563,72,0
563,459,0
563,8,0
564,133,0
564,417,0
564,38,0
564,182,0
564,172,0
564,10,0
564,456,0
564,116,0
564,332,0
564,391,0
565,193,0
565,167,0
565,40,0
565,177,0
565,338,0
565,367,0
565,383,0
565,442,0
565,301,0
565,319,0
566,425,0
566,403,0
566,280,0
566,228,0
566,153,0
566,121,0
566,103,0
566,6,0
566,381,0
566,39,0
567,56,0
567,299,0
567,336,0
567,95,0
567,59,0
567,378,0
567,90,0
567,353,0
567,322,0
567,128,0
568,35,0
568,215,0
568,18,0
568,420,0
568,210,0
568,36,0
568,412,0
568,356,0
568,401,0
568,256,0
569,358,0
569,194,0
569,66,0
569,256,0
569,15,0
569,235,0
569,228,0
569,3,0
569,322,0
569,230,0
570,371,0
570,199,0
570,97,0
570,173,0
570,241,0
570,231,0
570,7,0
570,299,0
570,165,0
570,367,0
571,0,0
571,56,0
571,165,0
571,227,0
571,117,0
571,16,0
571,455,0
571,334,0
571,114,0
571,161,0
572,295,0
572,115,0
572,315,0
572,151,0
572,87,0
572,81,0
572,401,0
572,345,0
572,65,0
572,331,0
573,173,0
573,416,0
573,281,0
573,269,0
573,139,0
573,106,0
573,418,0
573,260,0
573,90,0
573,284,0
574,172,0
574,161,0
574,2,0
574,164,0
574,364,0
574,157,0
574,400,0
574,347,0
574,210,0
574,252,0
575,210,0
575,300,0
575,40,0
575,142,0
575,322,0
575,99,0
575,223,0
575,33,0
575,138,0
575,280,0
576,340,0
576,81,0
576,291,0
576,322,0
576,39,0
576,116,0
576,354,0
576,426,0
576,328,0
576,82,0
577,412,0
577,376,0
577,263,0
577,241,0
577,74,0
577,444,0
577,183,0
577,5,0
577,260,0
577,403,0
578,72,0
578,12,0
578,218,0
578,200,0
578,248,0
578,122,0
578,198,0
578,335,0
578,3,0
578,131,0
579,324,0
579,115,0
579,306,0
579,53,0
579,245,0
579,367,0
579,180,0
579,79,0
579,394,0
579,325,0
580,206,0
580,102,0
580,283,0
580,86,0
580,126,0
580,225,0
580,134,0
580,457,0
580,100,0
580,406,0
581,300,0
581,425,0
581,87,0
581,166,0
581,346,0
581,397,0
581,41,0
581,190,0
581,431,0
581,309,0
582,394,0
582,84,0
582,158,0
582,71,0
582,311,0
582,146,0
582,364,0
582,123,0
582,59,0
582,428,0
583,69,0
583,387,0
583,436,0
583,161,0
583,80,0
583,224,0
583,330,0
583,75,0
583,323,0
583,180,0
584,32,0
584,231,0
584,300,0
584,177,0
584,259,0
584,155,0
584,399,0
584,296,0
584,134,0
584,148,0
585,167,0
585,115,0
585,161,0
585,18,0
585,432,0
585,164,0
585,7,0
585,86,0
585,72,0
585,3,0
586,393,0
586,7,0
586,290,0
586,223,0
586,72,0
586,182,0
586,162,0
586,414,0
586,256,0
586,241,0
587,169,0
587,237,0
587,288,0
587,63,0
587,293,0
587,296,0
587,224,0
587,136,0
587,383,0
587,241,0
588,295,0
588,118,0
588,55,0
588,364,0
588,428,0
588,241,0
588,384,0
588,396,0
588,218,0
588,139,0
589,186,0
589,263,0
589,403,0
589,371,0
589,275,0
589,428,0
589,288,0
589,268,0
589,18,0
589,258,0
590,167,0
590,412,0
590,240,0
590,323,0
590,230,0
590,410,0
590,157,0
590,332,0
590,321,0
590,401,0
591,430,0
591,361,0
591,412,0
591,67,0
591,403,0
591,218,0
591,53,0
591,35,0
591,288,0
591,458,0
592,188,0
592,175,0
592,401,0
592,179,0
592,292,0
592,122,0
592,199,0
592,103,0
592,11,0
592,383,0
593,437,0
593,353,0
593,51,0
593,143,0
593,87,0
593,298,0
593,246,0
593,74,0
593,311,0
593,2,0
594,104,0
594,139,0
594,453,0
594,347,0
594,224,0
594,358,0
594,291,0
594,269,0
594,409,0
594,458,0
595,456,0
595,289,0
595,87,0
595,312,0
595,294,0
595,186,0
595,139,0
595,45,0
595,218,0
595,189,0
596,375,0
596,208,0
596,372,0
596,59,0
596,275,0
596,238,0
596,177,0
596,301,0
596,138,0
596,193,0
597,58,0
597,412,0
597,336,0
597,72,0
597,405,0
597,104,0
597,240,0
597,298,0
597,204,0
597,174,0
598,127,0
598,112,0
598,311,0
598,351,0
598,108,0
598,71,0
598,302,0
598,293,0
598,177,0
598,263,0
599,219,0
599,461,0
599,254,0
599,430,0
599,274,0
599,314,0
599,106,0
599,120,0
599,414,0
599,159,0
600,455,0
600,446,0
600,113,0
600,417,0
600,134,0
600,88,0
600,357,0
600,133,0
600,459,0
600,156,0
601,251,0
601,173,0
601,95,0
601,180,0
601,279,0
601,18,0
601,98,0
601,69,0
601,68,0
601,187,0
602,380,0
602,227,0
602,15,0
602,93,0
602,424,0
602,276,0
602,365,0
602,407,0
602,267,0
602,406,0
603,448,0
603,461,0
603,353,0
603,202,0
603,52,0
603,134,0
603,311,0
603,240,0
603,261,0
603,131,0
604,139,0
604,298,0
604,400,0
604,155,0
604,285,0
604,109,0
604,365,0
604,254,0
604,371,0
604,67,0
605,375,0
605,321,0
605,199,0
605,49,0
605,168,0
605,211,0
605,378,0
605,306,0
605,240,0
605,15,0
606,368,0
606,68,0
606,328,0
606,409,0
606,323,0
606,405,0
606,229,0
606,400,0
606,383,0
606,457,0
607,437,0
607,382,0
607,439,0
607,115,0
607,327,0
607,143,0
607,87,0
607,219,0
607,36,0
607,232,0
608,77,0
608,162,0
608,284,0
608,393,0
608,342,0
608,419,0
608,243,0
608,18,0
608,353,0
608,35,0
609,88,0
609,265,0
609,227,0
609,368,0
609,309,0
609,91,0
609,365,0
609,453,0
609,8,0
609,139,0
610,458,0
610,242,0
610,92,0
610,297,0
610,256,0
610,273,0
610,252,0
610,226,0
610,186,0
610,317,0
611,275,0
611,443,0
611,22,0
611,140,0
611,153,0
611,264,0
611,50,0
611,72,0
611,259,0
611,87,0
612,51,0
612,190,0
612,120,0
612,408,0
612,68,0
612,42,0
612,377,0
612,169,0
612,417,0
612,67,0
613,382,0
613,341,0
613,103,0
613,231,0
613,299,0
613,77,0
613,82,0
613,45,0
613,122,0
613,194,0
614,108,0
614,263,0
614,286,0
614,437,0
614,162,0
614,73,0
614,155,0
614,190,0
614,170,0
614,405,0
615,263,0
615,47,0
615,163,0
615,372,0
615,266,0
615,35,0
615,79,0
615,231,0
615,375,0
615,98,0
616,67,0
616,248,0
616,123,0
616,239,0
616,307,0
616,412,0
616,213,0
616,283,0
616,98,0
616,453,0
617,145,0
617,321,0
617,412,0
617,379,0
617,241,0
617,384,0
617,46,0
617,381,0
617,457,0
617,403,0
618,311,0
618,111,0
618,52,0
618,421,0
618,158,0
618,405,0
618,299,0
618,428,0
618,414,0
618,89,0
619,275,0
619,281,0
619,404,0
619,40,0
619,73,0
619,245,0
619,77,0
619,323,0
619,362,0
619,110,0
620,97,0
620,99,0
620,417,0
620,8,0
620,48,0
620,17,0
620,269,0
620,151,0
620,322,0
620,256,0
621,282,0
621,324,0
621,157,0
621,418,0
621,117,0
621,123,0
621,59,0
621,306,0
621,280,0
621,68,0
622,306,0
622,108,0
622,394,0
622,271,0
622,145,0
622,328,0
622,312,0
622,424,0
622,62,0
622,133,0
623,234,0
623,190,0
623,417,0
623,217,0
623,88,0
623,325,0
623,237,0
623,49,0
623,291,0
623,97,0
624,99,0
624,283,0
624,218,0
624,375,0
624,165,0
624,424,0
624,51,0
624,260,0
624,439,0
624,28,0
625,1,0
625,112,0
625,188,0
625,75,0
625,263,0
625,90,0
625,158,0
625,229,0
625,28,0
625,458,0
626,135,0
626,416,0
626,358,0
626,316,0
626,200,0
626,401,0
626,300,0
626,142,0
626,422,0
626,391,0
627,75,0
627,301,0
627,228,0
627,450,0
627,306,0
627,380,0
627,134,0
627,330,0
627,408,0
627,133,0
628,52,0
628,421,0
628,261,0
628,401,0
628,104,0
628,225,0
628,9,0
628,100,0
628,214,0
628,174,0
629,0,0
629,309,0
629,235,0
629,11,0
629,380,0
629,51,0
629,426,0
629,300,0
629,260,0
629,179,0
630,304,0
630,224,0
630,84,0
630,156,0
630,8,0
630,388,0
630,243,0
630,278,0
630,57,0
630,142,0
631,71,0
631,179,0
631,192,0
631,119,0
631,269,0
631,210,0
631,434,0
631,111,0
631,273,0
631,299,0
632,276,0
632,351,0
632,245,0
632,273,0
632,64,0
632,361,0
632,32,0
632,99,0
632,433,0
632,65,0
633,325,0
633,79,0
633,241,0
633,196,0
633,415,0
633,191,0
633,60,0
633,180,0
633,250,0
633,448,0
634,307,0
634,433,0
634,28,0
634,97,0
634,218,0
634,444,0
634,46,0
634,300,0
634,238,0
634,2,0
635,300,0
635,417,0
635,102,0
635,87,0
635,143,0
635,299,0
635,28,0
635,161,0
635,437,0
635,26,0
636,208,0
636,161,0
636,288,0
636,276,0
636,258,0
636,421,0
636,10,0
636,174,0
636,308,0
636,263,0
637,28,0
637,402,0
637,356,0
637,319,0
637,239,0
637,138,0
637,46,0
637,60,0
637,99,0
637,432,0
638,217,0
638,269,0
638,21,0
638,399,0
638,26,0
638,336,0
638,235,0
638,256,0
638,422,0
638,102,0
639,389,0
639,67,0
639,44,0
639,83,0
639,58,0
639,17,0
639,313,0
639,295,0
639,50,0
639,186,0
640,54,0
640,219,0
640,181,0
640,253,0
640,118,0
640,214,0
640,112,0
640,87,0
640,348,0
640,321,0
641,158,0
641,239,0
641,425,0
641,380,0
641,116,0
641,398,0
641,63,0
641,303,0
641,298,0
641,140,0
642,248,0
642,46,0
642,217,0
642,309,0
642,322,0
642,22,0
642,230,0
642,122,0
642,261,0
642,344,0
643,44,0
643,422,0
643,101,0
643,34,0
643,153,0
643,309,0
643,41,0
643,294,0
643,90,0
643,369,0
644,97,0
644,393,0
644,164,0
644,161,0
644,219,0
644,80,0
644,288,0
644,409,0
644,385,0
644,179,0
645,331,0
645,264,0
645,107,0
645,432,0
645,419,0
645,77,0
645,438,0
645,44,0
645,301,0
645,248,0
646,169,0
646,100,0
646,425,0
646,229,0
646,120,0
646,449,0
646,98,0
646,200,0
646,377,0
646,328,0
647,273,0
647,12,0
647,397,0
647,238,0
647,432,0
647,393,0
647,167,0
647,411,0
647,153,0
647,259,0
648,152,0
648,133,0
648,41,0
648,311,0
648,60,0
648,127,0
648,400,0
648,137,0
648,459,0
648,65,0
649,293,0
649,94,0
649,102,0
649,8,0
649,174,0
649,157,0
649,170,0
649,360,0
649,430,0
649,285,0
650,2,0
650,251,0
650,128,0
650,330,0
650,23,0
650,364,0
650,139,0
650,316,0
650,422,0
650,430,0
651,284,0
651,108,0
651,249,0
651,136,0
651,157,0
651,243,0
651,63,0
651,137,0
651,48,0
651,92,0
652,369,0
652,393,0
652,88,0
652,173,0
652,403,0
652,424,0
652,362,0
652,68,0
652,22,0
652,436,0
653,347,0
653,432,0
653,103,0
653,311,0
653,268,0
653,180,0
653,457,0
653,422,0
653,411,0
653,64,0
654,350,0
654,22,0
654,134,0
654,193,0
654,224,0
654,112,0
654,33,0
654,372,0
654,325,0
654,393,0
655,180,0
655,397,0
655,213,0
655,296,0
655,136,0
655,146,0
655,165,0
655,415,0
655,131,0
655,176,0
656,170,0
656,68,0
656,148,0
656,118,0
656,234,0
656,269,0
656,223,0
656,123,0
656,219,0
656,314,0
657,12,0
657,296,0
657,385,0
657,39,0
657,330,0
657,21,0
657,50,0
657,254,0
657,17,0
657,384,0
658,68,0
658,453,0
658,289,0
658,330,0
658,167,0
658,423,0
658,12,0
658,189,0
658,74,0
658,281,0
659,207,0
659,33,0
659,176,0
659,285,0
659,66,0
659,200,0
659,346,0
659,32,0
659,308,0
659,196,0
660,275,0
660,374,0
660,252,0
660,167,0
660,22,0
660,125,0
660,6,0
660,327,0
660,432,0
660,94,0
661,168,0
661,272,0
661,429,0
661,364,0
661,221,0
661,339,0
661,280,0
661,260,0
661,258,0
661,352,0
662,60,0
662,208,0
662,213,0
662,9,0
662,416,0
662,353,0
662,336,0
662,430,0
662,366,0
662,89,0
663,222,0
663,301,0
663,258,0
663,293,0
663,319,0
663,254,0
663,207,0
663,271,0
663,285,0
663,240,0
664,296,0
664,2,0
664,257,0
664,268,0
664,199,0
664,293,0
664,365,0
664,259,0
664,0,0
664,438,0
665,214,0
665,40,0
665,243,0
665,368,0
665,217,0
665,339,0
665,384,0
665,133,0
665,391,0
665,346,0
666,368,0
666,456,0
666,56,0
666,330,0
666,401,0
666,88,0
666,271,0
666,281,0
666,418,0
666,249,0
667,111,0
667,131,0
667,134,0
667,144,0
667,332,0
667,106,0
667,457,0
667,9,0
667,71,0
667,391,0
668,402,0
668,414,0
668,273,0
668,361,0
668,223,0
668,265,0
668,274,0
668,347,0
668,407,0
668,328,0
669,296,0
669,181,0
669,70,0
669,173,0
669,23,0
669,378,0
669,347,0
669,286,0
669,128,0
669,219,0
670,273,0
670,358,0
670,420,0
670,323,0
670,400,0
670,382,0
670,9,0
670,229,0
670,162,0
670,128,0
671,273,0
671,47,0
671,155,0
671,104,0
671,297,0
671,195,0
671,102,0
671,142,0
671,185,0
671,212,0
672,417,0
672,269,0
672,339,0
672,285,0
672,434,0
672,213,0
672,333,0
672,158,0
672,243,0
672,88,0
673,186,0
673,120,0
673,364,0
673,50,0
673,256,0
673,179,0
673,292,0
673,195,0
673,259,0
673,329,0
674,138,0
674,351,0
674,237,0
674,228,0
674,135,0
674,414,0
674,300,0
674,158,0
674,402,0
674,122,0
675,166,0
675,36,0
675,170,0
675,335,0
675,20,0
675,288,0
675,35,0
675,369,0
675,169,0
675,164,0
676,237,0
676,204,0
676,18,0
676,70,0
676,196,0
676,408,0
676,221,0
676,378,0
676,397,0
676,241,0
677,186,0
677,78,0
677,370,0
677,50,0
677,217,0
677,114,0
677,84,0
677,193,0
677,102,0
677,407,0
678,89,0
678,295,0
678,186,0
678,317,0
678,323,0
678,217,0
678,322,0
678,167,0
678,299,0
678,287,0
679,176,0
679,161,0
679,99,0
679,219,0
679,352,0
679,108,0
679,288,0
679,47,0
679,0,0
679,72,0
680,315,0
680,295,0
680,107,0
680,334,0
680,417,0
680,450,0
680,167,0
680,105,0
680,367,0
680,328,0
681,126,0
681,434,0
681,173,0
681,107,0
681,36,0
681,112,0
681,96,0
681,461,0
681,22,0
681,353,0
682,193,0
682,122,0
682,16,0
682,152,0
682,461,0
682,231,0
682,431,0
682,32,0
682,301,0
682,114,0
683,180,0
683,291,0
683,232,0
683,151,0
683,348,0
683,416,0
683,8,0
683,362,0
683,260,0
683,332,0
684,40,0
684,103,0
684,431,0
684,18,0
684,409,0
684,423,0
684,119,0
684,306,0
684,335,0
684,250,0
685,309,0
685,139,0
685,274,0
685,367,0
685,409,0
685,136,0
685,444,0
685,177,0
685,394,0
685,321,0
686,408,0
686,321,0
686,190,0
686,164,0
686,120,0
686,243,0
686,447,0
686,399,0
686,431,0
686,102,0
687,196,0
687,419,0
687,213,0
687,46,0
687,137,0
687,274,0
687,300,0
687,436,0
687,108,0
687,332,0
688,17,0
688,2,0
688,385,0
688,374,0
688,202,0
688,63,0
688,176,0
688,417,0
688,366,0
688,433,0
689,268,0
689,436,0
689,109,0
689,134,0
689,330,0
689,212,0
689,170,0
689,384,0
689,274,0
689,118,0
690,179,0
690,51,0
690,57,0
690,173,0
690,291,0
690,146,0
690,88,0
690,114,0
690,252,0
690,123,0
691,134,0
691,258,0
691,149,0
691,243,0
691,249,0
691,206,0
691,246,0
691,400,0
691,453,0
691,135,0
692,9,0
692,88,0
692,304,0
692,64,0
692,457,0
692,47,0
692,365,0
692,276,0
692,308,0
692,12,0
693,103,0
693,118,0
693,60,0
693,12,0
693,347,0
693,20,0
693,260,0
693,414,0
693,46,0
693,382,0
694,151,0
694,361,0
694,147,0
694,282,0
694,96,0
694,9,0
694,104,0
694,22,0
694,373,0
694,10,0
695,212,0
695,298,0
695,438,0
695,235,0
695,164,0
695,313,0
695,252,0
695,460,0
695,192,0
695,368,0
696,381,0
696,386,0
696,339,0
696,311,0
696,79,0
696,171,0
696,314,0
696,146,0
696,120,0
696,371,0
697,330,0
697,201,0
697,178,0
697,204,0
697,292,0
697,21,0
697,138,0
697,23,0
697,215,0
697,289,0
698,173,0
698,455,0
698,399,0
698,457,0
698,383,0
698,109,0
698,308,0
698,210,0
698,438,0
698,9,0
699,139,0
699,250,0
699,106,0
699,157,0
699,138,0
699,165,0
699,11,0
699,364,0
699,103,0
699,237,0
700,32,0
700,321,0
700,74,0
700,357,0
700,298,0
700,88,0
700,277,0
700,402,0
700,263,0
700,383,0
701,11,0
701,459,0
701,455,0
701,100,0
701,364,0
701,282,0
701,110,0
701,327,0
701,172,0
701,89,0
702,136,0
702,131,0
702,219,0
702,109,0
702,96,0
702,235,0
702,399,0
702,432,0
702,311,0
702,458,0
703,165,0
703,55,0
703,254,0
703,432,0
703,219,0
703,30,0
703,279,0
703,447,0
703,293,0
703,185,0
704,77,0
704,92,0
704,235,0
704,342,0
704,146,0
704,274,0
704,136,0
704,273,0
704,270,0
704,203,0
705,89,0
705,378,0
705,164,0
705,188,0
705,401,0
705,114,0
705,73,0
705,220,0
705,334,0
705,22,0
706,408,0
706,116,0
706,414,0
706,358,0
706,438,0
706,361,0
706,22,0
706,190,0
706,328,0
706,444,0
707,281,0
707,49,0
707,70,0
707,76,0
707,259,0
707,190,0
707,38,0
707,68,0
707,189,0
707,399,0
708,200,0
708,371,0
708,40,0
708,361,0
708,186,0
708,57,0
708,455,0
708,194,0
708,17,0
708,275,0
709,13,0
709,287,0
709,9,0
709,271,0
709,219,0
709,288,0
709,336,0
709,60,0
709,317,0
709,218,0
710,414,0
710,342,0
710,457,0
710,285,0
710,106,0
710,47,0
710,89,0
710,221,0
710,391,0
710,52,0
711,212,0
711,444,0
711,149,0
711,412,0
711,18,0
711,392,0
711,312,0
711,192,0
711,256,0
711,301,0
712,425,0
712,75,0
712,360,0
712,212,0
712,19,0
712,288,0
712,273,0
712,250,0
712,449,0
712,286,0
713,366,0
713,315,0
713,75,0
713,273,0
713,283,0
713,369,0
713,250,0
713,116,0
713,202,0
713,80,0
714,385,0
714,306,0
714,293,0
714,144,0
714,317,0
714,105,0
714,161,0
714,314,0
714,402,0
714,162,0
715,161,0
715,294,0
715,183,0
715,73,0
715,321,0
715,137,0
715,416,0
715,350,0
715,210,0
715,37,0
716,357,0
716,392,0
716,335,0
716,326,0
716,280,0
716,412,0
716,106,0
716,130,0
716,310,0
716,329,0
717,399,0
717,112,0
717,390,0
717,296,0
717,373,0
717,187,0
717,364,0
717,441,0
717,389,0
717,311,0
718,398,0
718,357,0
718,420,0
718,339,0
718,197,0
718,183,0
718,291,0
718,73,0
718,36,0
718,162,0
719,284,0
719,70,0
719,59,0
719,384,0
719,367,0
719,362,0
719,403,0
719,148,0
719,9,0
719,299,0
720,92,0
720,37,0
720,8,0
720,265,0
720,437,0
720,377,0
720,99,0
720,278,0
720,190,0
720,221,0
721,88,0
721,148,0
721,177,0
721,102,0
721,210,0
721,204,0
721,127,0
721,400,0
721,450,0
721,47,0
722,15,0
722,6,0
722,406,0
722,47,0
722,278,0
722,53,0
722,307,0
722,258,0
722,250,0
722,383,0
723,276,0
723,111,0
723,192,0
723,136,0
723,423,0
723,169,0
723,444,0
723,197,0
723,89,0
723,80,0
724,159,0
724,383,0
724,10,0
724,408,0
724,51,0
724,212,0
724,102,0
724,312,0
724,116,0
724,422,0
725,19,0
725,358,0
725,373,0
725,50,0
725,74,0
725,240,0
725,53,0
725,209,0
725,208,0
725,181,0
726,265,0
726,33,0
726,111,0
726,209,0
726,308,0
726,77,0
726,385,0
726,2,0
726,428,0
726,89,0
727,41,0
727,139,0
727,95,0
727,434,0
727,401,0
727,302,0
727,300,0
727,459,0
727,152,0
727,140,0
728,79,0
728,70,0
728,217,0
728,62,0
728,177,0
728,210,0
728,68,0
728,73,0
728,113,0
728,165,0
729,407,0
729,106,0
729,311,0
729,372,0
729,185,0
729,196,0
729,73,0
729,259,0
729,183,0
729,232,0
730,32,0
730,171,0
730,330,0
730,28,0
730,274,0
730,96,0
730,89,0
730,371,0
730,35,0
730,436,0
731,49,0
731,438,0
731,382,0
731,268,0
731,218,0
731,311,0
731,119,0
731,156,0
731,447,0
731,183,0
732,6,0
732,293,0
732,307,0
732,399,0
732,127,0
732,198,0
732,250,0
732,13,0
732,210,0
732,417,0
733,148,0
733,51,0
733,384,0
733,235,0
733,40,0
733,207,0
733,393,0
733,220,0
733,131,0
733,152,0
734,108,0
734,225,0
734,331,0
734,74,0
734,55,0
734,368,0
734,446,0
734,384,0
734,36,0
734,240,0
735,284,0
735,447,0
735,453,0
735,432,0
735,158,0
735,231,0
735,12,0
735,188,0
735,171,0
735,32,0
736,232,0
736,309,0
736,365,0
736,196,0
736,264,0
736,408,0
736,288,0
736,281,0
736,424,0
736,282,0
737,209,0
737,129,0
737,102,0
737,444,0
737,341,0
737,275,0
737,251,0
737,457,0
737,261,0
737,408,0
738,241,0
738,307,0
738,70,0
738,381,0
738,223,0
738,430,0
738,458,0
738,180,0
738,171,0
738,60,0
739,322,0
739,182,0
739,10,0
739,243,0
739,444,0
739,254,0
739,71,0
739,391,0
739,22,0
739,301,0
740,218,0
740,391,0
740,113,0
740,186,0
740,91,0
740,12,0
740,393,0
740,163,0
740,268,0
740,366,0
741,290,0
741,16,0
741,334,0
741,112,0
741,164,0
741,289,0
741,287,0
741,296,0
741,183,0
741,417,0
742,114,0
742,148,0
742,168,0
742,312,0
742,247,0
742,79,0
742,289,0
742,164,0
742,15,0
742,422,0
743,191,0
743,138,0
743,424,0
743,175,0
743,110,0
743,224,0
743,60,0
743,223,0
743,113,0
743,311,0
744,437,0
744,252,0
744,353,0
744,7,0
744,254,0
744,148,0
744,323,0
744,165,0
744,273,0
744,84,0
745,148,0
745,113,0
745,448,0
745,73,0
745,9,0
745,434,0
745,384,0
745,334,0
745,214,0
745,307,0
746,458,0
746,155,0
746,22,0
746,110,0
746,337,0
746,448,0
746,157,0
746,91,0
746,118,0
746,393,0
747,384,0
747,385,0
747,146,0
747,436,0
747,411,0
747,395,0
747,139,0
747,14,0
747,180,0
747,336,0
748,287,0
748,98,0
748,360,0
748,423,0
748,169,0
748,447,0
748,383,0
748,133,0
748,36,0
748,25,0
749,16,0
749,8,0
749,208,0
749,139,0
749,18,0
749,246,0
749,11,0
749,248,0
749,60,0
749,287,0
750,399,0
750,364,0
750,287,0
750,322,0
750,404,0
750,314,0
750,35,0
750,315,0
750,412,0
750,138,0
751,367,0
751,68,0
751,294,0
751,332,0
751,260,0
751,215,0
751,262,0
751,164,0
751,183,0
751,328,0
752,213,0
752,152,0
752,255,0
752,168,0
752,288,0
752,92,0
752,122,0
752,382,0
752,437,0
752,90,0
753,145,0
753,176,0
753,193,0
753,50,0
753,116,0
753,182,0
